text,label,weight,origin
"importerror while importing test module ''. hint: make sure your test modules/packages have valid python names. traceback: /usr/lib/python3.12/importlib/:90: in import_module return _bootstrap._gcd_import(name[level:], package, level) ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ :5: in <module> from solution import minsubarraysum as candidate e importerror: cannot import name 'minsubarraysum' from 'solution' (/tmp//) short test summary info error !!!!!!!!!!!!!!!!!!!! interrupted: 1 error during collection !!!!!!!!!!!!!!!!!!!! 1 error in 0.11s",RETURNS_NOT_PRINT,1.5,ieps
"cting importerror while importing test module ''. hint: make sure your test modules/packages have valid python names. traceback: /usr/lib/python3.12/importlib/:90: in import_module return _bootstrap._gcd_import(name[level:], package, level) ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ :5: in <module> from solution import do_algebra as candidate e importerror: cannot import name 'do_algebra' from 'solution' (/tmp//) short test summary info error !!!!!!!!!!!!!!!!!!!! interrupted: 1 error during collection !!!!!!!!!!!!!!!!!!!! 1 error in 0.11s",RETURNS_NOT_PRINT,1.5,ieps
"py importerror while importing test module ''. hint: make sure your test modules/packages have valid python names. traceback: /usr/lib/python3.12/importlib/:90: in import_module return _bootstrap._gcd_import(name[level:], package, level) ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ :5: in <module> from solution import sorted_list_sum as candidate e importerror: cannot import name 'sorted_list_sum' from 'solution' (/tmp//) short test summary info error !!!!!!!!!!!!!!!!!!!! interrupted: 1 error during collection !!!!!!!!!!!!!!!!!!!! 1 error in 0.11s",RETURNS_NOT_PRINT,1.5,ieps
"py importerror while importing test module ''. hint: make sure your test modules/packages have valid python names. traceback: /usr/lib/python3.12/importlib/:90: in import_module return _bootstrap._gcd_import(name[level:], package, level) ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ :5: in <module> from solution import smallest_change as candidate e importerror: cannot import name 'smallest_change' from 'solution' (/tmp//) short test summary info error !!!!!!!!!!!!!!!!!!!! interrupted: 1 error during collection !!!!!!!!!!!!!!!!!!!! 1 error in 0.11s",RETURNS_NOT_PRINT,1.5,ieps
"py importerror while importing test module ''. hint: make sure your test modules/packages have valid python names. traceback: /usr/lib/python3.12/importlib/:90: in import_module return _bootstrap._gcd_import(name[level:], package, level) ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ :5: in <module> from solution import check_dict_case as candidate e importerror: cannot import name 'check_dict_case' from 'solution' (/tmp//) short test summary info error !!!!!!!!!!!!!!!!!!!! interrupted: 1 error during collection !!!!!!!!!!!!!!!!!!!! 1 error in 0.11s",RETURNS_NOT_PRINT,1.5,ieps
"importerror while importing test module ''. hint: make sure your test modules/packages have valid python names. traceback: /usr/lib/python3.12/importlib/:90: in import_module return _bootstrap._gcd_import(name[level:], package, level) ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ :5: in <module> from solution import vowels_count as candidate e importerror: cannot import name 'vowels_count' from 'solution' (/tmp//) short test summary info error !!!!!!!!!!!!!!!!!!!! interrupted: 1 error during collection !!!!!!!!!!!!!!!!!!!! 1 error in 0.12s",RETURNS_NOT_PRINT,1.5,ieps
"error collecting importerror while importing test module ''. hint: make sure your test modules/packages have valid python names. traceback: /usr/lib/python3.12/importlib/:90: in import_module return _bootstrap._gcd_import(name[level:], package, level) ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ :5: in <module> from solution import digits as candidate e importerror: cannot import name 'digits' from 'solution' (/tmp//) short test summary info error !!!!!!!!!!!!!!!!!!!! interrupted: 1 error during collection !!!!!!!!!!!!!!!!!!!! 1 error in 0.11s",RETURNS_NOT_PRINT,1.5,ieps
"g importerror while importing test module ''. hint: make sure your test modules/packages have valid python names. traceback: /usr/lib/python3.12/importlib/:90: in import_module return _bootstrap._gcd_import(name[level:], package, level) ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ :5: in <module> from solution import parse_music as candidate e importerror: cannot import name 'parse_music' from 'solution' (/tmp//) short test summary info error !!!!!!!!!!!!!!!!!!!! interrupted: 1 error during collection !!!!!!!!!!!!!!!!!!!! 1 error in 0.11s",RETURNS_NOT_PRINT,1.5,ieps
"ollecting importerror while importing test module ''. hint: make sure your test modules/packages have valid python names. traceback: /usr/lib/python3.12/importlib/:90: in import_module return _bootstrap._gcd_import(name[level:], package, level) ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ :5: in <module> from solution import factorize as candidate e importerror: cannot import name 'factorize' from 'solution' (/tmp//) short test summary info error !!!!!!!!!!!!!!!!!!!! interrupted: 1 error during collection !!!!!!!!!!!!!!!!!!!! 1 error in 0.11s",RETURNS_NOT_PRINT,1.5,ieps
"g importerror while importing test module ''. hint: make sure your test modules/packages have valid python names. traceback: /usr/lib/python3.12/importlib/:90: in import_module return _bootstrap._gcd_import(name[level:], package, level) ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ :5: in <module> from solution import rolling_max as candidate e importerror: cannot import name 'rolling_max' from 'solution' (/tmp//) short test summary info error !!!!!!!!!!!!!!!!!!!! interrupted: 1 error during collection !!!!!!!!!!!!!!!!!!!! 1 error in 0.11s",RETURNS_NOT_PRINT,1.5,ieps
"py importerror while importing test module ''. hint: make sure your test modules/packages have valid python names. traceback: /usr/lib/python3.12/importlib/:90: in import_module return _bootstrap._gcd_import(name[level:], package, level) ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ :5: in <module> from solution import order_by_points as candidate e importerror: cannot import name 'order_by_points' from 'solution' (/tmp//) short test summary info error !!!!!!!!!!!!!!!!!!!! interrupted: 1 error during collection !!!!!!!!!!!!!!!!!!!! 1 error in 0.11s",RETURNS_NOT_PRINT,1.5,ieps
"importerror while importing test module ''. hint: make sure your test modules/packages have valid python names. traceback: /usr/lib/python3.12/importlib/:90: in import_module return _bootstrap._gcd_import(name[level:], package, level) ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ :5: in <module> from solution import strange_sort_list as candidate e importerror: cannot import name 'strange_sort_list' from 'solution' (/tmp//) short test summary info error !!!!!!!!!!!!!!!!!!!! interrupted: 1 error during collection !!!!!!!!!!!!!!!!!!!! 1 error in 0.11s",RETURNS_NOT_PRINT,1.5,ieps
"error collecting importerror while importing test module ''. hint: make sure your test modules/packages have valid python names. traceback: /usr/lib/python3.12/importlib/:90: in import_module return _bootstrap._gcd_import(name[level:], package, level) ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ :5: in <module> from solution import encrypt as candidate e importerror: cannot import name 'encrypt' from 'solution' (/tmp//) short test summary info error !!!!!!!!!!!!!!!!!!!! interrupted: 1 error during collection !!!!!!!!!!!!!!!!!!!! 1 error in 0.11s",EDGE_CASES,1.5,ieps
"py importerror while importing test module ''. hint: make sure your test modules/packages have valid python names. traceback: /usr/lib/python3.12/importlib/:90: in import_module return _bootstrap._gcd_import(name[level:], package, level) ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ :5: in <module> from solution import is_simple_power as candidate e importerror: cannot import name 'is_simple_power' from 'solution' (/tmp//) short test summary info error !!!!!!!!!!!!!!!!!!!! interrupted: 1 error during collection !!!!!!!!!!!!!!!!!!!! 1 error in 0.12s",EDGE_CASES,1.5,ieps
"importerror while importing test module ''. hint: make sure your test modules/packages have valid python names. traceback: /usr/lib/python3.12/importlib/:90: in import_module return _bootstrap._gcd_import(name[level:], package, level) ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ :5: in <module> from solution import even_odd_count as candidate e importerror: cannot import name 'even_odd_count' from 'solution' (/tmp//) short test summary info error !!!!!!!!!!!!!!!!!!!! interrupted: 1 error during collection !!!!!!!!!!!!!!!!!!!! 1 error in 0.11s",EDGE_CASES,1.5,ieps
"ollecting importerror while importing test module ''. hint: make sure your test modules/packages have valid python names. traceback: /usr/lib/python3.12/importlib/:90: in import_module return _bootstrap._gcd_import(name[level:], package, level) ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ :5: in <module> from solution import skjkasdkd as candidate e importerror: cannot import name 'skjkasdkd' from 'solution' (/tmp//) short test summary info error !!!!!!!!!!!!!!!!!!!! interrupted: 1 error during collection !!!!!!!!!!!!!!!!!!!! 1 error in 0.11s",EDGE_CASES,1.5,ieps
"error collecting importerror while importing test module ''. hint: make sure your test modules/packages have valid python names. traceback: /usr/lib/python3.12/importlib/:90: in import_module return _bootstrap._gcd_import(name[level:], package, level) ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ :5: in <module> from solution import median as candidate e importerror: cannot import name 'median' from 'solution' (/tmp//) short test summary info error !!!!!!!!!!!!!!!!!!!! interrupted: 1 error during collection !!!!!!!!!!!!!!!!!!!! 1 error in 0.11s",EDGE_CASES,1.5,ieps
"py importerror while importing test module ''. hint: make sure your test modules/packages have valid python names. traceback: /usr/lib/python3.12/importlib/:90: in import_module return _bootstrap._gcd_import(name[level:], package, level) ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ :5: in <module> from solution import string_sequence as candidate e importerror: cannot import name 'string_sequence' from 'solution' (/tmp//) short test summary info error !!!!!!!!!!!!!!!!!!!! interrupted: 1 error during collection !!!!!!!!!!!!!!!!!!!! 1 error in 0.11s",EDGE_CASES,1.5,ieps
"g importerror while importing test module ''. hint: make sure your test modules/packages have valid python names. traceback: /usr/lib/python3.12/importlib/:90: in import_module return _bootstrap._gcd_import(name[level:], package, level) ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ :5: in <module> from solution import count_up_to as candidate e importerror: cannot import name 'count_up_to' from 'solution' (/tmp//) short test summary info error !!!!!!!!!!!!!!!!!!!! interrupted: 1 error during collection !!!!!!!!!!!!!!!!!!!! 1 error in 0.11s",EDGE_CASES,1.5,ieps
"g importerror while importing test module ''. hint: make sure your test modules/packages have valid python names. traceback: /usr/lib/python3.12/importlib/:90: in import_module return _bootstrap._gcd_import(name[level:], package, level) ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ :5: in <module> from solution import make_a_pile as candidate e importerror: cannot import name 'make_a_pile' from 'solution' (/tmp//) short test summary info error !!!!!!!!!!!!!!!!!!!! interrupted: 1 error during collection !!!!!!!!!!!!!!!!!!!! 1 error in 0.12s",EDGE_CASES,1.5,ieps
"error collecting importerror while importing test module ''. hint: make sure your test modules/packages have valid python names. traceback: /usr/lib/python3.12/importlib/:90: in import_module return _bootstrap._gcd_import(name[level:], package, level) ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ :5: in <module> from solution import maximum as candidate e importerror: cannot import name 'maximum' from 'solution' (/tmp//) short test summary info error !!!!!!!!!!!!!!!!!!!! interrupted: 1 error during collection !!!!!!!!!!!!!!!!!!!! 1 error in 0.11s",EDGE_CASES,1.5,ieps
"error collecting importerror while importing test module ''. hint: make sure your test modules/packages have valid python names. traceback: /usr/lib/python3.12/importlib/:90: in import_module return _bootstrap._gcd_import(name[level:], package, level) ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ :5: in <module> from solution import fib as candidate e importerror: cannot import name 'fib' from 'solution' (/tmp//) short test summary info error !!!!!!!!!!!!!!!!!!!! interrupted: 1 error during collection !!!!!!!!!!!!!!!!!!!! 1 error in 0.11s",EDGE_CASES,1.5,ieps
"ollecting importerror while importing test module ''. hint: make sure your test modules/packages have valid python names. traceback: /usr/lib/python3.12/importlib/:90: in import_module return _bootstrap._gcd_import(name[level:], package, level) ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ :5: in <module> from solution import histogram as candidate e importerror: cannot import name 'histogram' from 'solution' (/tmp//) short test summary info error !!!!!!!!!!!!!!!!!!!! interrupted: 1 error during collection !!!!!!!!!!!!!!!!!!!! 1 error in 0.11s",EDGE_CASES,1.5,ieps
"py importerror while importing test module ''. hint: make sure your test modules/packages have valid python names. traceback: /usr/lib/python3.12/importlib/:90: in import_module return _bootstrap._gcd_import(name[level:], package, level) ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ :5: in <module> from solution import get_max_triples as candidate e importerror: cannot import name 'get_max_triples' from 'solution' (/tmp//) short test summary info error !!!!!!!!!!!!!!!!!!!! interrupted: 1 error during collection !!!!!!!!!!!!!!!!!!!! 1 error in 0.11s",EDGE_CASES,1.5,ieps
"g importerror while importing test module ''. hint: make sure your test modules/packages have valid python names. traceback: /usr/lib/python3.12/importlib/:90: in import_module return _bootstrap._gcd_import(name[level:], package, level) ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ :5: in <module> from solution import change_base as candidate e importerror: cannot import name 'change_base' from 'solution' (/tmp//) short test summary info error !!!!!!!!!!!!!!!!!!!! interrupted: 1 error during collection !!!!!!!!!!!!!!!!!!!! 1 error in 0.11s",EDGE_CASES,1.5,ieps
"= error collecting importerror while importing test module ''. hint: make sure your test modules/packages have valid python names. traceback: /usr/lib/python3.12/importlib/:90: in import_module return _bootstrap._gcd_import(name[level:], package, level) ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ :5: in <module> from solution import f as candidate e importerror: cannot import name 'f' from 'solution' (/tmp//) short test summary info error !!!!!!!!!!!!!!!!!!!! interrupted: 1 error during collection !!!!!!!!!!!!!!!!!!!! 1 error in 0.11s",EDGE_CASES,1.5,ieps
"ollecting importerror while importing test module ''. hint: make sure your test modules/packages have valid python names. traceback: /usr/lib/python3.12/importlib/:90: in import_module return _bootstrap._gcd_import(name[level:], package, level) ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ :5: in <module> from solution import by_length as candidate e importerror: cannot import name 'by_length' from 'solution' (/tmp//) short test summary info error !!!!!!!!!!!!!!!!!!!! interrupted: 1 error during collection !!!!!!!!!!!!!!!!!!!! 1 error in 0.11s",EDGE_CASES,1.5,ieps
"or collecting importerror while importing test module ''. hint: make sure your test modules/packages have valid python names. traceback: /usr/lib/python3.12/importlib/:90: in import_module return _bootstrap._gcd_import(name[level:], package, level) ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ :5: in <module> from solution import exchange as candidate e importerror: cannot import name 'exchange' from 'solution' (/tmp//) short test summary info error !!!!!!!!!!!!!!!!!!!! interrupted: 1 error during collection !!!!!!!!!!!!!!!!!!!! 1 error in 0.11s",EDGE_CASES,1.5,ieps
"or collecting importerror while importing test module ''. hint: make sure your test modules/packages have valid python names. traceback: /usr/lib/python3.12/importlib/:90: in import_module return _bootstrap._gcd_import(name[level:], package, level) ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ :5: in <module> from solution import find_max as candidate e importerror: cannot import name 'find_max' from 'solution' (/tmp//) short test summary info error !!!!!!!!!!!!!!!!!!!! interrupted: 1 error during collection !!!!!!!!!!!!!!!!!!!! 1 error in 0.11s",EDGE_CASES,1.5,ieps
"importerror while importing test module ''. hint: make sure your test modules/packages have valid python names. traceback: /usr/lib/python3.12/importlib/:90: in import_module return _bootstrap._gcd_import(name[level:], package, level) ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ :5: in <module> from solution import words_in_sentence as candidate e importerror: cannot import name 'words_in_sentence' from 'solution' (/tmp//) short test summary info error !!!!!!!!!!!!!!!!!!!! interrupted: 1 error during collection !!!!!!!!!!!!!!!!!!!! 1 error in 0.11s",EDGE_CASES,1.5,ieps
"importerror while importing test module ''. hint: make sure your test modules/packages have valid python names. traceback: /usr/lib/python3.12/importlib/:90: in import_module return _bootstrap._gcd_import(name[level:], package, level) ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ :5: in <module> from solution import remove_vowels as candidate e importerror: cannot import name 'remove_vowels' from 'solution' (/tmp//) short test summary info error !!!!!!!!!!!!!!!!!!!! interrupted: 1 error during collection !!!!!!!!!!!!!!!!!!!! 1 error in 0.11s",EDGE_CASES,1.5,ieps
"py importerror while importing test module ''. hint: make sure your test modules/packages have valid python names. traceback: /usr/lib/python3.12/importlib/:90: in import_module return _bootstrap._gcd_import(name[level:], package, level) ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ :5: in <module> from solution import get_odd_collatz as candidate e importerror: cannot import name 'get_odd_collatz' from 'solution' (/tmp//) short test summary info error !!!!!!!!!!!!!!!!!!!! interrupted: 1 error during collection !!!!!!!!!!!!!!!!!!!! 1 error in 0.11s",EDGE_CASES,1.5,ieps
"importerror while importing test module ''. hint: make sure your test modules/packages have valid python names. traceback: /usr/lib/python3.12/importlib/:90: in import_module return _bootstrap._gcd_import(name[level:], package, level) ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ :5: in <module> from solution import decode_cyclic as candidate e importerror: cannot import name 'decode_cyclic' from 'solution' (/tmp//) short test summary info error !!!!!!!!!!!!!!!!!!!! interrupted: 1 error during collection !!!!!!!!!!!!!!!!!!!! 1 error in 0.11s",EDGE_CASES,1.5,ieps
"importerror while importing test module ''. hint: make sure your test modules/packages have valid python names. traceback: /usr/lib/python3.12/importlib/:90: in import_module return _bootstrap._gcd_import(name[level:], package, level) ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ :5: in <module> from solution import how_many_times as candidate e importerror: cannot import name 'how_many_times' from 'solution' (/tmp//) short test summary info error !!!!!!!!!!!!!!!!!!!! interrupted: 1 error during collection !!!!!!!!!!!!!!!!!!!! 1 error in 0.11s",EDGE_CASES,1.5,ieps
"cting importerror while importing test module ''. hint: make sure your test modules/packages have valid python names. traceback: /usr/lib/python3.12/importlib/:90: in import_module return _bootstrap._gcd_import(name[level:], package, level) ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ :5: in <module> from solution import choose_num as candidate e importerror: cannot import name 'choose_num' from 'solution' (/tmp//) short test summary info error !!!!!!!!!!!!!!!!!!!! interrupted: 1 error during collection !!!!!!!!!!!!!!!!!!!! 1 error in 0.11s",EDGE_CASES,1.5,ieps
"importerror while importing test module ''. hint: make sure your test modules/packages have valid python names. traceback: /usr/lib/python3.12/importlib/:90: in import_module return _bootstrap._gcd_import(name[level:], package, level) ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ :5: in <module> from solution import is_equal_to_sum_even as candidate e importerror: cannot import name 'is_equal_to_sum_even' from 'solution' (/tmp//) short test summary info error !!!!!!!!!!!!!!!!!!!! interrupted: 1 error during collection !!!!!!!!!!!!!!!!!!!! 1 error in 0.11s",EDGE_CASES,1.5,ieps
"importerror while importing test module ''. hint: make sure your test modules/packages have valid python names. traceback: /usr/lib/python3.12/importlib/:90: in import_module return _bootstrap._gcd_import(name[level:], package, level) ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ :5: in <module> from solution import pairs_sum_to_zero as candidate e importerror: cannot import name 'pairs_sum_to_zero' from 'solution' (/tmp//) short test summary info error !!!!!!!!!!!!!!!!!!!! interrupted: 1 error during collection !!!!!!!!!!!!!!!!!!!! 1 error in 0.11s",EDGE_CASES,1.5,ieps
"g importerror while importing test module ''. hint: make sure your test modules/packages have valid python names. traceback: /usr/lib/python3.12/importlib/:90: in import_module return _bootstrap._gcd_import(name[level:], package, level) ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ :5: in <module> from solution import sum_squares as candidate e importerror: cannot import name 'sum_squares' from 'solution' (/tmp//) short test summary info error !!!!!!!!!!!!!!!!!!!! interrupted: 1 error during collection !!!!!!!!!!!!!!!!!!!! 1 error in 0.11s",EDGE_CASES,1.5,ieps
"cting importerror while importing test module ''. hint: make sure your test modules/packages have valid python names. traceback: /usr/lib/python3.12/importlib/:90: in import_module return _bootstrap._gcd_import(name[level:], package, level) ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ :5: in <module> from solution import valid_date as candidate e importerror: cannot import name 'valid_date' from 'solution' (/tmp//) short test summary info error !!!!!!!!!!!!!!!!!!!! interrupted: 1 error during collection !!!!!!!!!!!!!!!!!!!! 1 error in 0.12s",EDGE_CASES,1.5,ieps
"or collecting importerror while importing test module ''. hint: make sure your test modules/packages have valid python names. traceback: /usr/lib/python3.12/importlib/:90: in import_module return _bootstrap._gcd_import(name[level:], package, level) ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ :5: in <module> from solution import is_bored as candidate e importerror: cannot import name 'is_bored' from 'solution' (/tmp//) short test summary info error !!!!!!!!!!!!!!!!!!!! interrupted: 1 error during collection !!!!!!!!!!!!!!!!!!!! 1 error in 0.11s",EDGE_CASES,1.5,ieps
"ollecting importerror while importing test module ''. hint: make sure your test modules/packages have valid python names. traceback: /usr/lib/python3.12/importlib/:90: in import_module return _bootstrap._gcd_import(name[level:], package, level) ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ :5: in <module> from solution import prime_fib as candidate e importerror: cannot import name 'prime_fib' from 'solution' (/tmp//) short test summary info error !!!!!!!!!!!!!!!!!!!! interrupted: 1 error during collection !!!!!!!!!!!!!!!!!!!! 1 error in 0.12s",EDGE_CASES,1.5,ieps
"importerror while importing test module ''. hint: make sure your test modules/packages have valid python names. traceback: /usr/lib/python3.12/importlib/:90: in import_module return _bootstrap._gcd_import(name[level:], package, level) ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ :5: in <module> from solution import triangle_area as candidate e importerror: cannot import name 'triangle_area' from 'solution' (/tmp//) short test summary info error !!!!!!!!!!!!!!!!!!!! interrupted: 1 error during collection !!!!!!!!!!!!!!!!!!!! 1 error in 0.11s",EDGE_CASES,1.5,ieps
"or collecting importerror while importing test module ''. hint: make sure your test modules/packages have valid python names. traceback: /usr/lib/python3.12/importlib/:90: in import_module return _bootstrap._gcd_import(name[level:], package, level) ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ :5: in <module> from solution import simplify as candidate e importerror: cannot import name 'simplify' from 'solution' (/tmp//) short test summary info error !!!!!!!!!!!!!!!!!!!! interrupted: 1 error during collection !!!!!!!!!!!!!!!!!!!! 1 error in 0.11s",EDGE_CASES,1.5,ieps
"importerror while importing test module ''. hint: make sure your test modules/packages have valid python names. traceback: /usr/lib/python3.12/importlib/:90: in import_module return _bootstrap._gcd_import(name[level:], package, level) ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ :5: in <module> from solution import int_to_mini_roman as candidate e importerror: cannot import name 'int_to_mini_roman' from 'solution' (/tmp//) short test summary info error !!!!!!!!!!!!!!!!!!!! interrupted: 1 error during collection !!!!!!!!!!!!!!!!!!!! 1 error in 0.11s",EDGE_CASES,1.5,ieps
"importerror while importing test module ''. hint: make sure your test modules/packages have valid python names. traceback: /usr/lib/python3.12/importlib/:90: in import_module return _bootstrap._gcd_import(name[level:], package, level) ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ :5: in <module> from solution import anti_shuffle as candidate e importerror: cannot import name 'anti_shuffle' from 'solution' (/tmp//) short test summary info error !!!!!!!!!!!!!!!!!!!! interrupted: 1 error during collection !!!!!!!!!!!!!!!!!!!! 1 error in 0.11s",EDGE_CASES,1.5,ieps
"g importerror while importing test module ''. hint: make sure your test modules/packages have valid python names. traceback: /usr/lib/python3.12/importlib/:90: in import_module return _bootstrap._gcd_import(name[level:], package, level) ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ :5: in <module> from solution import max_element as candidate e importerror: cannot import name 'max_element' from 'solution' (/tmp//) short test summary info error !!!!!!!!!!!!!!!!!!!! interrupted: 1 error during collection !!!!!!!!!!!!!!!!!!!! 1 error in 0.11s",EDGE_CASES,1.5,ieps
"importerror while importing test module ''. hint: make sure your test modules/packages have valid python names. traceback: /usr/lib/python3.12/importlib/:90: in import_module return _bootstrap._gcd_import(name[level:], package, level) ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ :5: in <module> from solution import remove_duplicates as candidate e importerror: cannot import name 'remove_duplicates' from 'solution' (/tmp//) short test summary info error !!!!!!!!!!!!!!!!!!!! interrupted: 1 error during collection !!!!!!!!!!!!!!!!!!!! 1 error in 0.11s",EDGE_CASES,1.5,ieps
"error collecting importerror while importing test module ''. hint: make sure your test modules/packages have valid python names. traceback: /usr/lib/python3.12/importlib/:90: in import_module return _bootstrap._gcd_import(name[level:], package, level) ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ :5: in <module> from solution import x_or_y as candidate e importerror: cannot import name 'x_or_y' from 'solution' (/tmp//) short test summary info error !!!!!!!!!!!!!!!!!!!! interrupted: 1 error during collection !!!!!!!!!!!!!!!!!!!! 1 error in 0.11s",EDGE_CASES,1.5,ieps
"importerror while importing test module ''. hint: make sure your test modules/packages have valid python names. traceback: /usr/lib/python3.12/importlib/:90: in import_module return _bootstrap._gcd_import(name[level:], package, level) ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ :5: in <module> from solution import triples_sum_to_zero as candidate e importerror: cannot import name 'triples_sum_to_zero' from 'solution' (/tmp//) short test summary info error !!!!!!!!!!!!!!!!!!!! interrupted: 1 error during collection !!!!!!!!!!!!!!!!!!!! 1 error in 0.12s",EDGE_CASES,1.5,ieps
"importerror while importing test module ''. hint: make sure your test modules/packages have valid python names. traceback: /usr/lib/python3.12/importlib/:90: in import_module return _bootstrap._gcd_import(name[level:], package, level) ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ :5: in <module> from solution import triangle_area as candidate e importerror: cannot import name 'triangle_area' from 'solution' (/tmp//) short test summary info error !!!!!!!!!!!!!!!!!!!! interrupted: 1 error during collection !!!!!!!!!!!!!!!!!!!! 1 error in 0.11s",EDGE_CASES,1.5,ieps
