task_id,variant,model,pass,fail_family,code,seed,gen_latency_ms,pytest_ms,timestamp
HumanEval/18,controlled_failures_v1,synthetic_failures,0,logic_constant_output,"def how_many_times(*args, **kwargs): return 42",99,0,1102,2025-12-01 15:13:08
HumanEval/19,controlled_failures_v1,synthetic_failures,0,logic_constant_output,"def sort_numbers(*args, **kwargs): return 42",99,0,1102,2025-12-01 15:13:09
HumanEval/19,controlled_failures_v1,synthetic_failures,0,recursive_error,def sort_numbers(x): return sort_numbers(x),99,0,1102,2025-12-01 15:13:10
HumanEval/2,controlled_failures_v1,synthetic_failures,0,syntax_missing_colon,"def truncate_number() 
    pass",99,0,1202,2025-12-01 15:13:12
HumanEval/2,controlled_failures_v1,synthetic_failures,0,recursive_error,def truncate_number(x): return truncate_number(x),99,0,1102,2025-12-01 15:13:13
HumanEval/20,controlled_failures_v1,synthetic_failures,0,logic_constant_output,"def find_closest_elements(*args, **kwargs): return 42",99,0,1101,2025-12-01 15:13:14
HumanEval/20,controlled_failures_v1,synthetic_failures,0,signature_changed,def wrong_name(x): return x,99,0,1202,2025-12-01 15:13:15
HumanEval/20,controlled_failures_v1,synthetic_failures,0,logic_off_by_one,def find_closest_elements(x): return x+1,99,0,1102,2025-12-01 15:13:16
HumanEval/21,controlled_failures_v1,synthetic_failures,0,signature_changed,def wrong_name(x): return x,99,0,1202,2025-12-01 15:13:17
HumanEval/21,controlled_failures_v1,synthetic_failures,0,syntax_missing_colon,"def rescale_to_unit() 
    pass",99,0,1202,2025-12-01 15:13:19
HumanEval/22,controlled_failures_v1,synthetic_failures,0,empty_body,"def filter_integers(*args, **kwargs):
    pass",99,0,1101,2025-12-01 15:13:20
HumanEval/22,controlled_failures_v1,synthetic_failures,0,logic_off_by_one,def filter_integers(x): return x+1,99,0,1102,2025-12-01 15:13:21
HumanEval/22,controlled_failures_v1,synthetic_failures,0,wrong_data_type,def filter_integers(x): return str(x),99,0,1101,2025-12-01 15:13:22
HumanEval/23,controlled_failures_v1,synthetic_failures,0,syntax_bad_indent,"def strlen():
return 5",99,0,1302,2025-12-01 15:13:23
HumanEval/23,controlled_failures_v1,synthetic_failures,0,logic_constant_output,"def strlen(*args, **kwargs): return 42",99,0,1102,2025-12-01 15:13:24
HumanEval/24,controlled_failures_v1,synthetic_failures,0,recursive_error,def largest_divisor(x): return largest_divisor(x),99,0,1101,2025-12-01 15:13:25
HumanEval/24,controlled_failures_v1,synthetic_failures,0,syntax_missing_colon,"def largest_divisor() 
    pass",99,0,1202,2025-12-01 15:13:27
HumanEval/24,controlled_failures_v1,synthetic_failures,0,logic_off_by_one,def largest_divisor(x): return x+1,99,0,1101,2025-12-01 15:13:28
HumanEval/25,controlled_failures_v1,synthetic_failures,0,syntax_bad_indent,"def factorize():
return 5",99,0,1202,2025-12-01 15:13:29
HumanEval/25,controlled_failures_v1,synthetic_failures,0,logic_off_by_one,def factorize(x): return x+1,99,0,1101,2025-12-01 15:13:30
HumanEval/25,controlled_failures_v1,synthetic_failures,0,loop_wrong,"def factorize(lst):
    for i in range(len(lst)+1): pass",99,0,1102,2025-12-01 15:13:31
HumanEval/26,controlled_failures_v1,synthetic_failures,0,logic_constant_output,"def remove_duplicates(*args, **kwargs): return 42",99,0,1101,2025-12-01 15:13:32
HumanEval/26,controlled_failures_v1,synthetic_failures,0,print_not_return,def remove_duplicates(x): print(x),99,0,1102,2025-12-01 15:13:33
HumanEval/27,controlled_failures_v1,synthetic_failures,0,signature_changed,def wrong_name(x): return x,99,0,1202,2025-12-01 15:13:35
HumanEval/27,controlled_failures_v1,synthetic_failures,0,wrong_data_type,def flip_case(x): return str(x),99,0,1102,2025-12-01 15:13:36
HumanEval/27,controlled_failures_v1,synthetic_failures,0,print_not_return,def flip_case(x): print(x),99,0,1202,2025-12-01 15:13:37
HumanEval/28,controlled_failures_v1,synthetic_failures,0,print_not_return,def concatenate(x): print(x),99,0,1101,2025-12-01 15:13:38
HumanEval/28,controlled_failures_v1,synthetic_failures,0,empty_body,"def concatenate(*args, **kwargs):
    pass",99,0,1102,2025-12-01 15:13:39
HumanEval/29,controlled_failures_v1,synthetic_failures,0,wrong_data_type,def filter_by_prefix(x): return str(x),99,0,1101,2025-12-01 15:13:40
HumanEval/29,controlled_failures_v1,synthetic_failures,0,logic_constant_output,"def filter_by_prefix(*args, **kwargs): return 42",99,0,1101,2025-12-01 15:13:41
HumanEval/3,controlled_failures_v1,synthetic_failures,0,syntax_missing_colon,"def below_zero() 
    pass",99,0,1202,2025-12-01 15:13:42
HumanEval/3,controlled_failures_v1,synthetic_failures,0,wrong_data_type,def below_zero(x): return str(x),99,0,1101,2025-12-01 15:13:44
HumanEval/30,controlled_failures_v1,synthetic_failures,0,wrong_data_type,def get_positive(x): return str(x),99,0,1102,2025-12-01 15:13:45
HumanEval/30,controlled_failures_v1,synthetic_failures,0,syntax_bad_indent,"def get_positive():
return 5",99,0,1202,2025-12-01 15:13:46
HumanEval/30,controlled_failures_v1,synthetic_failures,0,loop_wrong,"def get_positive(lst):
    for i in range(len(lst)+1): pass",99,0,1101,2025-12-01 15:13:47
HumanEval/31,controlled_failures_v1,synthetic_failures,0,syntax_bad_indent,"def is_prime():
return 5",99,0,1202,2025-12-01 15:13:48
HumanEval/31,controlled_failures_v1,synthetic_failures,0,syntax_missing_colon,"def is_prime() 
    pass",99,0,1202,2025-12-01 15:13:49
HumanEval/31,controlled_failures_v1,synthetic_failures,0,signature_changed,def wrong_name(x): return x,99,0,1202,2025-12-01 15:13:51
HumanEval/32,controlled_failures_v1,synthetic_failures,0,print_not_return,def find_zero(x): print(x),99,0,1102,2025-12-01 15:13:52
HumanEval/32,controlled_failures_v1,synthetic_failures,0,signature_changed,def wrong_name(x): return x,99,0,1202,2025-12-01 15:13:53
HumanEval/33,controlled_failures_v1,synthetic_failures,0,signature_changed,def wrong_name(x): return x,99,0,1202,2025-12-01 15:13:54
HumanEval/33,controlled_failures_v1,synthetic_failures,0,syntax_missing_colon,"def sort_third() 
    pass",99,0,1202,2025-12-01 15:13:55
HumanEval/33,controlled_failures_v1,synthetic_failures,0,empty_body,"def sort_third(*args, **kwargs):
    pass",99,0,1102,2025-12-01 15:13:56
HumanEval/34,controlled_failures_v1,synthetic_failures,0,print_not_return,def unique(x): print(x),99,0,1102,2025-12-01 15:13:58
HumanEval/34,controlled_failures_v1,synthetic_failures,0,logic_off_by_one,def unique(x): return x+1,99,0,1102,2025-12-01 15:13:59
HumanEval/34,controlled_failures_v1,synthetic_failures,0,logic_constant_output,"def unique(*args, **kwargs): return 42",99,0,1101,2025-12-01 15:14:00
HumanEval/35,controlled_failures_v1,synthetic_failures,0,wrong_data_type,def max_element(x): return str(x),99,0,1101,2025-12-01 15:14:01
HumanEval/35,controlled_failures_v1,synthetic_failures,0,empty_body,"def max_element(*args, **kwargs):
    pass",99,0,1101,2025-12-01 15:14:02
HumanEval/36,controlled_failures_v1,synthetic_failures,0,recursive_error,def fizz_buzz(x): return fizz_buzz(x),99,0,1102,2025-12-01 15:14:03
HumanEval/36,controlled_failures_v1,synthetic_failures,0,logic_off_by_one,def fizz_buzz(x): return x+1,99,0,1101,2025-12-01 15:14:04
HumanEval/36,controlled_failures_v1,synthetic_failures,0,logic_constant_output,"def fizz_buzz(*args, **kwargs): return 42",99,0,1102,2025-12-01 15:14:05
HumanEval/37,controlled_failures_v1,synthetic_failures,0,syntax_missing_colon,"def sort_even() 
    pass",99,0,1202,2025-12-01 15:14:06
HumanEval/37,controlled_failures_v1,synthetic_failures,0,logic_off_by_one,def sort_even(x): return x+1,99,0,1101,2025-12-01 15:14:08
HumanEval/37,controlled_failures_v1,synthetic_failures,0,recursive_error,def sort_even(x): return sort_even(x),99,0,1102,2025-12-01 15:14:09
HumanEval/38,controlled_failures_v1,synthetic_failures,0,logic_constant_output,"def decode_cyclic(*args, **kwargs): return 42",99,0,1101,2025-12-01 15:14:10
HumanEval/38,controlled_failures_v1,synthetic_failures,0,syntax_bad_indent,"def decode_cyclic():
return 5",99,0,1201,2025-12-01 15:14:11
HumanEval/38,controlled_failures_v1,synthetic_failures,0,empty_body,"def decode_cyclic(*args, **kwargs):
    pass",99,0,1101,2025-12-01 15:14:12
HumanEval/39,controlled_failures_v1,synthetic_failures,0,print_not_return,def prime_fib(x): print(x),99,0,1102,2025-12-01 15:14:13
HumanEval/39,controlled_failures_v1,synthetic_failures,0,syntax_missing_colon,"def prime_fib() 
    pass",99,0,1202,2025-12-01 15:14:14
HumanEval/4,controlled_failures_v1,synthetic_failures,0,logic_constant_output,"def mean_absolute_deviation(*args, **kwargs): return 42",99,0,1102,2025-12-01 15:14:15
HumanEval/4,controlled_failures_v1,synthetic_failures,0,print_not_return,def mean_absolute_deviation(x): print(x),99,0,1101,2025-12-01 15:14:17
HumanEval/40,controlled_failures_v1,synthetic_failures,0,syntax_missing_colon,"def triples_sum_to_zero() 
    pass",99,0,1202,2025-12-01 15:14:18
HumanEval/40,controlled_failures_v1,synthetic_failures,0,wrong_data_type,def triples_sum_to_zero(x): return str(x),99,0,1102,2025-12-01 15:14:19
HumanEval/40,controlled_failures_v1,synthetic_failures,0,logic_constant_output,"def triples_sum_to_zero(*args, **kwargs): return 42",99,0,1102,2025-12-01 15:14:20
HumanEval/41,controlled_failures_v1,synthetic_failures,0,logic_constant_output,"def car_race_collision(*args, **kwargs): return 42",99,0,1102,2025-12-01 15:14:21
HumanEval/41,controlled_failures_v1,synthetic_failures,0,syntax_missing_colon,"def car_race_collision() 
    pass",99,0,1201,2025-12-01 15:14:22
HumanEval/41,controlled_failures_v1,synthetic_failures,0,recursive_error,def car_race_collision(x): return car_race_collision(x),99,0,1102,2025-12-01 15:14:23
HumanEval/42,controlled_failures_v1,synthetic_failures,0,loop_wrong,"def incr_list(lst):
    for i in range(len(lst)+1): pass",99,0,1102,2025-12-01 15:14:24
HumanEval/42,controlled_failures_v1,synthetic_failures,0,syntax_bad_indent,"def incr_list():
return 5",99,0,1302,2025-12-01 15:14:26
HumanEval/42,controlled_failures_v1,synthetic_failures,0,logic_constant_output,"def incr_list(*args, **kwargs): return 42",99,0,1101,2025-12-01 15:14:27
HumanEval/43,controlled_failures_v1,synthetic_failures,0,signature_changed,def wrong_name(x): return x,99,0,1202,2025-12-01 15:14:28
HumanEval/43,controlled_failures_v1,synthetic_failures,0,empty_body,"def pairs_sum_to_zero(*args, **kwargs):
    pass",99,0,1102,2025-12-01 15:14:29
HumanEval/44,controlled_failures_v1,synthetic_failures,0,loop_wrong,"def change_base(lst):
    for i in range(len(lst)+1): pass",99,0,1102,2025-12-01 15:14:30
HumanEval/44,controlled_failures_v1,synthetic_failures,0,syntax_bad_indent,"def change_base():
return 5",99,0,1202,2025-12-01 15:14:32
HumanEval/45,controlled_failures_v1,synthetic_failures,0,recursive_error,def triangle_area(x): return triangle_area(x),99,0,1102,2025-12-01 15:14:33
HumanEval/45,controlled_failures_v1,synthetic_failures,0,logic_constant_output,"def triangle_area(*args, **kwargs): return 42",99,0,1101,2025-12-01 15:14:34
HumanEval/45,controlled_failures_v1,synthetic_failures,0,logic_off_by_one,def triangle_area(x): return x+1,99,0,1102,2025-12-01 15:14:35
HumanEval/46,controlled_failures_v1,synthetic_failures,0,logic_off_by_one,def fib4(x): return x+1,99,0,1102,2025-12-01 15:14:36
HumanEval/46,controlled_failures_v1,synthetic_failures,0,syntax_bad_indent,"def fib4():
return 5",99,0,1202,2025-12-01 15:14:37
HumanEval/46,controlled_failures_v1,synthetic_failures,0,empty_body,"def fib4(*args, **kwargs):
    pass",99,0,1101,2025-12-01 15:14:38
HumanEval/47,controlled_failures_v1,synthetic_failures,0,logic_constant_output,"def median(*args, **kwargs): return 42",99,0,1101,2025-12-01 15:14:39
HumanEval/47,controlled_failures_v1,synthetic_failures,0,print_not_return,def median(x): print(x),99,0,1102,2025-12-01 15:14:40
HumanEval/48,controlled_failures_v1,synthetic_failures,0,logic_off_by_one,def is_palindrome(x): return x+1,99,0,1102,2025-12-01 15:14:42
HumanEval/48,controlled_failures_v1,synthetic_failures,0,logic_constant_output,"def is_palindrome(*args, **kwargs): return 42",99,0,1101,2025-12-01 15:14:43
HumanEval/48,controlled_failures_v1,synthetic_failures,0,wrong_data_type,def is_palindrome(x): return str(x),99,0,1101,2025-12-01 15:14:44
HumanEval/49,controlled_failures_v1,synthetic_failures,0,recursive_error,def modp(x): return modp(x),99,0,1102,2025-12-01 15:14:45
HumanEval/49,controlled_failures_v1,synthetic_failures,0,print_not_return,def modp(x): print(x),99,0,1102,2025-12-01 15:14:46
HumanEval/5,controlled_failures_v1,synthetic_failures,0,logic_off_by_one,def intersperse(x): return x+1,99,0,1101,2025-12-01 15:14:47
HumanEval/5,controlled_failures_v1,synthetic_failures,0,print_not_return,def intersperse(x): print(x),99,0,1102,2025-12-01 15:14:48
HumanEval/50,controlled_failures_v1,synthetic_failures,0,empty_body,"def decode_shift(*args, **kwargs):
    pass",99,0,1101,2025-12-01 15:14:49
HumanEval/50,controlled_failures_v1,synthetic_failures,0,print_not_return,def decode_shift(x): print(x),99,0,1102,2025-12-01 15:14:50
HumanEval/51,controlled_failures_v1,synthetic_failures,0,logic_off_by_one,def remove_vowels(x): return x+1,99,0,1102,2025-12-01 15:14:51
HumanEval/51,controlled_failures_v1,synthetic_failures,0,wrong_data_type,def remove_vowels(x): return str(x),99,0,1102,2025-12-01 15:14:53
HumanEval/52,controlled_failures_v1,synthetic_failures,0,print_not_return,def below_threshold(x): print(x),99,0,1102,2025-12-01 15:14:54
HumanEval/52,controlled_failures_v1,synthetic_failures,0,signature_changed,def wrong_name(x): return x,99,0,1202,2025-12-01 15:14:55
HumanEval/52,controlled_failures_v1,synthetic_failures,0,loop_wrong,"def below_threshold(lst):
    for i in range(len(lst)+1): pass",99,0,1102,2025-12-01 15:14:56
HumanEval/53,controlled_failures_v1,synthetic_failures,0,syntax_bad_indent,"def add():
return 5",99,0,1202,2025-12-01 15:14:57
HumanEval/53,controlled_failures_v1,synthetic_failures,0,syntax_missing_colon,"def add() 
    pass",99,0,1202,2025-12-01 15:14:58
HumanEval/54,controlled_failures_v1,synthetic_failures,0,empty_body,"def same_chars(*args, **kwargs):
    pass",99,0,1102,2025-12-01 15:14:59
HumanEval/54,controlled_failures_v1,synthetic_failures,0,syntax_missing_colon,"def same_chars() 
    pass",99,0,1302,2025-12-01 15:15:01
HumanEval/55,controlled_failures_v1,synthetic_failures,0,logic_off_by_one,def fib(x): return x+1,99,0,1101,2025-12-01 15:15:02
HumanEval/55,controlled_failures_v1,synthetic_failures,0,syntax_missing_colon,"def fib() 
    pass",99,0,1302,2025-12-01 15:15:03
HumanEval/55,controlled_failures_v1,synthetic_failures,0,wrong_data_type,def fib(x): return str(x),99,0,1102,2025-12-01 15:15:04
HumanEval/56,controlled_failures_v1,synthetic_failures,0,wrong_data_type,def correct_bracketing(x): return str(x),99,0,1102,2025-12-01 15:15:05
HumanEval/56,controlled_failures_v1,synthetic_failures,0,print_not_return,def correct_bracketing(x): print(x),99,0,1102,2025-12-01 15:15:07
HumanEval/57,controlled_failures_v1,synthetic_failures,0,print_not_return,def monotonic(x): print(x),99,0,1102,2025-12-01 15:15:08
HumanEval/57,controlled_failures_v1,synthetic_failures,0,recursive_error,def monotonic(x): return monotonic(x),99,0,1102,2025-12-01 15:15:09
HumanEval/58,controlled_failures_v1,synthetic_failures,0,logic_off_by_one,def common(x): return x+1,99,0,1102,2025-12-01 15:15:10
HumanEval/58,controlled_failures_v1,synthetic_failures,0,signature_changed,def wrong_name(x): return x,99,0,1202,2025-12-01 15:15:11
HumanEval/58,controlled_failures_v1,synthetic_failures,0,syntax_bad_indent,"def common():
return 5",99,0,1202,2025-12-01 15:15:12
HumanEval/59,controlled_failures_v1,synthetic_failures,0,signature_changed,def wrong_name(x): return x,99,0,1202,2025-12-01 15:15:13
HumanEval/59,controlled_failures_v1,synthetic_failures,0,empty_body,"def largest_prime_factor(*args, **kwargs):
    pass",99,0,1102,2025-12-01 15:15:15
HumanEval/6,controlled_failures_v1,synthetic_failures,0,wrong_data_type,def parse_nested_parens(x): return str(x),99,0,1102,2025-12-01 15:15:16
HumanEval/6,controlled_failures_v1,synthetic_failures,0,recursive_error,def parse_nested_parens(x): return parse_nested_parens(x),99,0,1102,2025-12-01 15:15:17
HumanEval/60,controlled_failures_v1,synthetic_failures,0,logic_off_by_one,def sum_to_n(x): return x+1,99,0,1102,2025-12-01 15:15:18
HumanEval/60,controlled_failures_v1,synthetic_failures,0,loop_wrong,"def sum_to_n(lst):
    for i in range(len(lst)+1): pass",99,0,1102,2025-12-01 15:15:19
HumanEval/60,controlled_failures_v1,synthetic_failures,0,syntax_missing_colon,"def sum_to_n() 
    pass",99,0,1202,2025-12-01 15:15:20
HumanEval/61,controlled_failures_v1,synthetic_failures,0,signature_changed,def wrong_name(x): return x,99,0,1202,2025-12-01 15:15:21
HumanEval/61,controlled_failures_v1,synthetic_failures,0,logic_off_by_one,def correct_bracketing(x): return x+1,99,0,1102,2025-12-01 15:15:22
HumanEval/62,controlled_failures_v1,synthetic_failures,0,print_not_return,def derivative(x): print(x),99,0,1101,2025-12-01 15:15:24
HumanEval/62,controlled_failures_v1,synthetic_failures,0,syntax_bad_indent,"def derivative():
return 5",99,0,1202,2025-12-01 15:15:25
HumanEval/63,controlled_failures_v1,synthetic_failures,0,syntax_missing_colon,"def fibfib() 
    pass",99,0,1302,2025-12-01 15:15:26
HumanEval/63,controlled_failures_v1,synthetic_failures,0,signature_changed,def wrong_name(x): return x,99,0,1202,2025-12-01 15:15:27
HumanEval/63,controlled_failures_v1,synthetic_failures,0,recursive_error,def fibfib(x): return fibfib(x),99,0,1101,2025-12-01 15:15:28
HumanEval/64,controlled_failures_v1,synthetic_failures,0,logic_off_by_one,def vowels_count(x): return x+1,99,0,1102,2025-12-01 15:15:29
HumanEval/64,controlled_failures_v1,synthetic_failures,0,recursive_error,def vowels_count(x): return vowels_count(x),99,0,1102,2025-12-01 15:15:31
HumanEval/64,controlled_failures_v1,synthetic_failures,0,logic_constant_output,"def vowels_count(*args, **kwargs): return 42",99,0,1102,2025-12-01 15:15:32
HumanEval/65,controlled_failures_v1,synthetic_failures,0,syntax_missing_colon,"def circular_shift() 
    pass",99,0,1202,2025-12-01 15:15:33
HumanEval/65,controlled_failures_v1,synthetic_failures,0,print_not_return,def circular_shift(x): print(x),99,0,1102,2025-12-01 15:15:34
HumanEval/66,controlled_failures_v1,synthetic_failures,0,logic_off_by_one,def digitSum(x): return x+1,99,0,1102,2025-12-01 15:15:35
HumanEval/66,controlled_failures_v1,synthetic_failures,0,print_not_return,def digitSum(x): print(x),99,0,1102,2025-12-01 15:15:36
HumanEval/67,controlled_failures_v1,synthetic_failures,0,print_not_return,def fruit_distribution(x): print(x),99,0,1102,2025-12-01 15:15:37
HumanEval/67,controlled_failures_v1,synthetic_failures,0,wrong_data_type,def fruit_distribution(x): return str(x),99,0,1101,2025-12-01 15:15:38
HumanEval/67,controlled_failures_v1,synthetic_failures,0,syntax_bad_indent,"def fruit_distribution():
return 5",99,0,1202,2025-12-01 15:15:40
HumanEval/68,controlled_failures_v1,synthetic_failures,0,empty_body,"def pluck(*args, **kwargs):
    pass",99,0,1101,2025-12-01 15:15:41
HumanEval/68,controlled_failures_v1,synthetic_failures,0,syntax_bad_indent,"def pluck():
return 5",99,0,1202,2025-12-01 15:15:42
HumanEval/69,controlled_failures_v1,synthetic_failures,0,syntax_bad_indent,"def search():
return 5",99,0,1202,2025-12-01 15:15:43
HumanEval/69,controlled_failures_v1,synthetic_failures,0,signature_changed,def wrong_name(x): return x,99,0,1202,2025-12-01 15:15:44
HumanEval/69,controlled_failures_v1,synthetic_failures,0,loop_wrong,"def search(lst):
    for i in range(len(lst)+1): pass",99,0,1102,2025-12-01 15:15:45
HumanEval/7,controlled_failures_v1,synthetic_failures,0,recursive_error,def filter_by_substring(x): return filter_by_substring(x),99,0,1102,2025-12-01 15:15:47
HumanEval/7,controlled_failures_v1,synthetic_failures,0,empty_body,"def filter_by_substring(*args, **kwargs):
    pass",99,0,1102,2025-12-01 15:15:48
HumanEval/7,controlled_failures_v1,synthetic_failures,0,wrong_data_type,def filter_by_substring(x): return str(x),99,0,1102,2025-12-01 15:15:49
HumanEval/70,controlled_failures_v1,synthetic_failures,0,signature_changed,def wrong_name(x): return x,99,0,1202,2025-12-01 15:15:50
HumanEval/70,controlled_failures_v1,synthetic_failures,0,syntax_bad_indent,"def strange_sort_list():
return 5",99,0,1202,2025-12-01 15:15:51
HumanEval/70,controlled_failures_v1,synthetic_failures,0,wrong_data_type,def strange_sort_list(x): return str(x),99,0,1102,2025-12-01 15:15:52
HumanEval/71,controlled_failures_v1,synthetic_failures,0,syntax_bad_indent,"def triangle_area():
return 5",99,0,1202,2025-12-01 15:15:53
HumanEval/71,controlled_failures_v1,synthetic_failures,0,syntax_missing_colon,"def triangle_area() 
    pass",99,0,1202,2025-12-01 15:15:55
HumanEval/72,controlled_failures_v1,synthetic_failures,0,wrong_data_type,def will_it_fly(x): return str(x),99,0,1102,2025-12-01 15:15:56
HumanEval/72,controlled_failures_v1,synthetic_failures,0,signature_changed,def wrong_name(x): return x,99,0,1202,2025-12-01 15:15:57
HumanEval/73,controlled_failures_v1,synthetic_failures,0,wrong_data_type,def smallest_change(x): return str(x),99,0,1102,2025-12-01 15:15:58
HumanEval/73,controlled_failures_v1,synthetic_failures,0,print_not_return,def smallest_change(x): print(x),99,0,1102,2025-12-01 15:15:59
HumanEval/74,controlled_failures_v1,synthetic_failures,0,logic_off_by_one,def total_match(x): return x+1,99,0,1102,2025-12-01 15:16:00
HumanEval/74,controlled_failures_v1,synthetic_failures,0,loop_wrong,"def total_match(lst):
    for i in range(len(lst)+1): pass",99,0,1101,2025-12-01 15:16:01
HumanEval/75,controlled_failures_v1,synthetic_failures,0,recursive_error,def is_multiply_prime(x): return is_multiply_prime(x),99,0,1102,2025-12-01 15:16:02
HumanEval/75,controlled_failures_v1,synthetic_failures,0,syntax_missing_colon,"def is_multiply_prime() 
    pass",99,0,1302,2025-12-01 15:16:04
HumanEval/75,controlled_failures_v1,synthetic_failures,0,wrong_data_type,def is_multiply_prime(x): return str(x),99,0,1102,2025-12-01 15:16:05
HumanEval/76,controlled_failures_v1,synthetic_failures,0,empty_body,"def is_simple_power(*args, **kwargs):
    pass",99,0,1102,2025-12-01 15:16:06
HumanEval/76,controlled_failures_v1,synthetic_failures,0,syntax_bad_indent,"def is_simple_power():
return 5",99,0,1202,2025-12-01 15:16:07
HumanEval/77,controlled_failures_v1,synthetic_failures,0,wrong_data_type,def iscube(x): return str(x),99,0,1101,2025-12-01 15:16:08
HumanEval/77,controlled_failures_v1,synthetic_failures,0,loop_wrong,"def iscube(lst):
    for i in range(len(lst)+1): pass",99,0,1102,2025-12-01 15:16:09
HumanEval/78,controlled_failures_v1,synthetic_failures,0,empty_body,"def hex_key(*args, **kwargs):
    pass",99,0,1101,2025-12-01 15:16:10
HumanEval/78,controlled_failures_v1,synthetic_failures,0,signature_changed,def wrong_name(x): return x,99,0,1201,2025-12-01 15:16:12
HumanEval/78,controlled_failures_v1,synthetic_failures,0,logic_off_by_one,def hex_key(x): return x+1,99,0,1101,2025-12-01 15:16:13
HumanEval/79,controlled_failures_v1,synthetic_failures,0,wrong_data_type,def decimal_to_binary(x): return str(x),99,0,1101,2025-12-01 15:16:14
HumanEval/79,controlled_failures_v1,synthetic_failures,0,empty_body,"def decimal_to_binary(*args, **kwargs):
    pass",99,0,1101,2025-12-01 15:16:15
HumanEval/8,controlled_failures_v1,synthetic_failures,0,syntax_bad_indent,"def sum_product():
return 5",99,0,1202,2025-12-01 15:16:16
HumanEval/8,controlled_failures_v1,synthetic_failures,0,wrong_data_type,def sum_product(x): return str(x),99,0,1102,2025-12-01 15:16:17
HumanEval/80,controlled_failures_v1,synthetic_failures,0,loop_wrong,"def is_happy(lst):
    for i in range(len(lst)+1): pass",99,0,1101,2025-12-01 15:16:18
HumanEval/80,controlled_failures_v1,synthetic_failures,0,signature_changed,def wrong_name(x): return x,99,0,1202,2025-12-01 15:16:20
HumanEval/80,controlled_failures_v1,synthetic_failures,0,syntax_bad_indent,"def is_happy():
return 5",99,0,1202,2025-12-01 15:16:21
HumanEval/81,controlled_failures_v1,synthetic_failures,0,syntax_missing_colon,"def numerical_letter_grade() 
    pass",99,0,1202,2025-12-01 15:16:22
HumanEval/81,controlled_failures_v1,synthetic_failures,0,syntax_bad_indent,"def numerical_letter_grade():
return 5",99,0,1202,2025-12-01 15:16:23
HumanEval/82,controlled_failures_v1,synthetic_failures,0,empty_body,"def prime_length(*args, **kwargs):
    pass",99,0,1102,2025-12-01 15:16:24
HumanEval/82,controlled_failures_v1,synthetic_failures,0,logic_off_by_one,def prime_length(x): return x+1,99,0,1102,2025-12-01 15:16:25
HumanEval/83,controlled_failures_v1,synthetic_failures,0,print_not_return,def starts_one_ends(x): print(x),99,0,1102,2025-12-01 15:16:27
HumanEval/83,controlled_failures_v1,synthetic_failures,0,syntax_missing_colon,"def starts_one_ends() 
    pass",99,0,1202,2025-12-01 15:16:28
HumanEval/83,controlled_failures_v1,synthetic_failures,0,recursive_error,def starts_one_ends(x): return starts_one_ends(x),99,0,1102,2025-12-01 15:16:29
HumanEval/84,controlled_failures_v1,synthetic_failures,0,signature_changed,def wrong_name(x): return x,99,0,1202,2025-12-01 15:16:30
HumanEval/84,controlled_failures_v1,synthetic_failures,0,logic_off_by_one,def solve(x): return x+1,99,0,1102,2025-12-01 15:16:31
HumanEval/85,controlled_failures_v1,synthetic_failures,0,syntax_bad_indent,"def add():
return 5",99,0,1202,2025-12-01 15:16:32
HumanEval/85,controlled_failures_v1,synthetic_failures,0,syntax_missing_colon,"def add() 
    pass",99,0,1202,2025-12-01 15:16:34
HumanEval/86,controlled_failures_v1,synthetic_failures,0,wrong_data_type,def anti_shuffle(x): return str(x),99,0,1102,2025-12-01 15:16:35
HumanEval/86,controlled_failures_v1,synthetic_failures,0,logic_constant_output,"def anti_shuffle(*args, **kwargs): return 42",99,0,1101,2025-12-01 15:16:36
HumanEval/86,controlled_failures_v1,synthetic_failures,0,recursive_error,def anti_shuffle(x): return anti_shuffle(x),99,0,1102,2025-12-01 15:16:37
HumanEval/87,controlled_failures_v1,synthetic_failures,0,logic_constant_output,"def get_row(*args, **kwargs): return 42",99,0,1101,2025-12-01 15:16:38
HumanEval/87,controlled_failures_v1,synthetic_failures,0,empty_body,"def get_row(*args, **kwargs):
    pass",99,0,1101,2025-12-01 15:16:39
HumanEval/87,controlled_failures_v1,synthetic_failures,0,syntax_bad_indent,"def get_row():
return 5",99,0,1202,2025-12-01 15:16:40
HumanEval/88,controlled_failures_v1,synthetic_failures,0,logic_constant_output,"def sort_array(*args, **kwargs): return 42",99,0,1101,2025-12-01 15:16:41
HumanEval/88,controlled_failures_v1,synthetic_failures,0,empty_body,"def sort_array(*args, **kwargs):
    pass",99,0,1101,2025-12-01 15:16:42
HumanEval/88,controlled_failures_v1,synthetic_failures,0,recursive_error,def sort_array(x): return sort_array(x),99,0,1102,2025-12-01 15:16:44
HumanEval/89,controlled_failures_v1,synthetic_failures,0,syntax_bad_indent,"def encrypt():
return 5",99,0,1202,2025-12-01 15:16:45
HumanEval/89,controlled_failures_v1,synthetic_failures,0,wrong_data_type,def encrypt(x): return str(x),99,0,1101,2025-12-01 15:16:46
HumanEval/9,controlled_failures_v1,synthetic_failures,0,wrong_data_type,def rolling_max(x): return str(x),99,0,1102,2025-12-01 15:16:47
HumanEval/9,controlled_failures_v1,synthetic_failures,0,logic_constant_output,"def rolling_max(*args, **kwargs): return 42",99,0,1102,2025-12-01 15:16:48
